mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
2.5,"6 km WSW of Gypsum, Kansas",1643739929516,1643825876935,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gh11,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gh11&format=geojson,3.0,2.2,,,reviewed,0,97,us,7000gh11,",us7000gh11,",",us,",",dyfi,origin,phase-data,",,0.735,0.77,75.0,mb_lg,earthquake,"M 2.5 - 6 km WSW of Gypsum, Kansas"
1.81,"3 km NE of Sportsmen Acres, Oklahoma",1643739626530,1643837385857,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022cgax,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022cgax&format=geojson,,,,,reviewed,0,50,ok,2022cgax,",ok2022cgax,",",ok,",",origin,phase-data,",39.0,0.1826641551,0.3,134.0,ml,quarry blast,"M 1.8 Quarry Blast - 3 km NE of Sportsmen Acres, Oklahoma"
0.31,"22 km ENE of Ashford, Washington",1643738928740,1643754343080,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61813751,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61813751&format=geojson,,,,,reviewed,0,1,uw,61813751,",uw61813751,",",uw,",",origin,phase-data,",12.0,0.0217,0.07,67.0,ml,earthquake,"M 0.3 - 22 km ENE of Ashford, Washington"
1.16,"2 km NE of Fuig, Puerto Rico",1643738808800,1643752613160,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71332108,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71332108&format=geojson,,,,,reviewed,0,21,pr,71332108,",pr71332108,",",pr,",",origin,phase-data,",4.0,,0.04,179.0,md,earthquake,"M 1.2 - 2 km NE of Fuig, Puerto Rico"
2.5,"11km SE of Pinnacles, CA",1643738716380,1643856912562,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686881,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686881&format=geojson,6.0,2.2,,,reviewed,0,97,nc,73686881,",nc73686881,",",nc,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",54.0,0.01894,0.1,78.0,md,earthquake,"M 2.5 - 11km SE of Pinnacles, CA"
1.01,"3km N of The Geysers, CA",1643738027960,1643739912922,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686876,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686876&format=geojson,,,,,automatic,0,16,nc,73686876,",nc73686876,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.00651,0.02,171.0,md,earthquake,"M 1.0 - 3km N of The Geysers, CA"
0.55,"8km SSW of Idyllwild, CA",1643737578750,1643739758432,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39929919,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39929919&format=geojson,,,,,reviewed,0,5,ci,39929919,",ci39929919,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.05483,0.08,127.0,ml,earthquake,"M 0.6 - 8km SSW of Idyllwild, CA"
0.85,"1km NNW of The Geysers, CA",1643737571710,1643742491199,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686871,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686871&format=geojson,,,,,automatic,0,11,nc,73686871,",nc73686871,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.01103,0.0,101.0,md,earthquake,"M 0.9 - 1km NNW of The Geysers, CA"
1.16,"8km WNW of Lake Elsinore, CA",1643737402060,1643740126179,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39929911,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39929911&format=geojson,2.0,0.0,,,reviewed,0,21,ci,39929911,",ci39929911,",",ci,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",38.0,0.04702,0.16,41.0,ml,earthquake,"M 1.2 - 8km WNW of Lake Elsinore, CA"
3.26,"1km SE of South Gate, CA",1643736376480,1643876469221,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39929895,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39929895&format=geojson,1116.0,5.0,3.545,,reviewed,0,664,ci,39929895,",ci39929895,us7000gh04,",",ci,us,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,shakemap,",123.0,0.04203,0.25,20.0,ml,earthquake,"M 3.3 - 1km SE of South Gate, CA"
1.0,"26 km SW of Mina, Nevada",1643735467695,1643769513977,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832982,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832982&format=geojson,,,,,reviewed,0,15,nn,00832982,",nn00832982,",",nn,",",origin,phase-data,",8.0,0.144,0.1051,175.4,ml,earthquake,"M 1.0 - 26 km SW of Mina, Nevada"
1.77,"7 km SE of Turley, Oklahoma",1643735097929,1643836750133,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022cfyk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022cfyk&format=geojson,,,,,reviewed,0,48,ok,2022cfyk,",ok2022cfyk,",",ok,",",origin,phase-data,",50.0,0.2996412002,0.47,176.0,ml,quarry blast,"M 1.8 Quarry Blast - 7 km SE of Turley, Oklahoma"
0.53,"14km SW of Searles Valley, CA",1643734950580,1643740862731,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39929879,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39929879&format=geojson,,,,,reviewed,0,4,ci,39929879,",ci39929879,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.1075,0.12,153.0,ml,earthquake,"M 0.5 - 14km SW of Searles Valley, CA"
2.34,"7 km NW of Stanley, Idaho",1643734924440,1643738257437,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80537374,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80537374&format=geojson,1.0,4.1,,,reviewed,0,85,mb,80537374,",mb80537374,",",mb,",",dyfi,origin,phase-data,",16.0,0.825,0.25,75.0,ml,earthquake,"M 2.3 - 7 km NW of Stanley, Idaho"
1.8,"17 km N of Willow, Alaska",1643734506732,1643734795167,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0221h71udt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0221h71udt&format=geojson,,,,,automatic,0,50,ak,0221h71udt,",ak0221h71udt,",",ak,",",origin,",,,0.64,,ml,earthquake,"M 1.8 - 17 km N of Willow, Alaska"
4.5,"75 km NW of Murghob, Tajikistan",1643733910099,1643793005408,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ggz8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ggz8&format=geojson,2.0,6.2,,,reviewed,0,313,us,7000ggz8,",us7000ggz8,",",us,",",dyfi,origin,phase-data,",,1.459,0.35,122.0,mb,earthquake,"M 4.5 - 75 km NW of Murghob, Tajikistan"
0.06,"8km SSW of Searles Valley, CA",1643733731150,1643740714669,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39929871,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39929871&format=geojson,,,,,reviewed,0,0,ci,39929871,",ci39929871,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",5.0,0.1209,0.14,181.0,ml,earthquake,"M 0.1 - 8km SSW of Searles Valley, CA"
0.8,"32 km E of Mono City, California",1643733532738,1643769513158,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832980,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832980&format=geojson,,,,,reviewed,0,10,nn,00832980,",nn00832980,",",nn,",",origin,phase-data,",7.0,0.265,0.1069,351.81,ml,earthquake,"M 0.8 - 32 km E of Mono City, California"
0.83,"27 km SSW of Kanosh, Utah",1643733283900,1643733984670,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60479982,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60479982&format=geojson,,,,,reviewed,0,11,uu,60479982,",uu60479982,",",uu,",",origin,phase-data,",8.0,0.1199,0.05,172.0,ml,earthquake,"M 0.8 - 27 km SSW of Kanosh, Utah"
1.81,"27km ESE of Bodie, CA",1643732249240,1643794461465,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686856,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686856&format=geojson,,,,,reviewed,0,50,nc,73686856,",nc73686856,nn00832951,",",nc,nn,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",34.0,0.2491,0.06,51.0,md,earthquake,"M 1.8 - 27km ESE of Bodie, CA"
0.24,"4km WSW of Anza, CA",1643731629000,1643740392787,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39929847,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39929847&format=geojson,,,,,reviewed,0,1,ci,39929847,",ci39929847,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.03133,0.07,180.0,ml,earthquake,"M 0.2 - 4km WSW of Anza, CA"
1.4,"19 km NW of Nikiski, Alaska",1643731335732,1643731559216,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0221h6qi4l,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0221h6qi4l&format=geojson,,,,,automatic,0,30,ak,0221h6qi4l,",ak0221h6qi4l,",",ak,",",origin,",,,0.3,,ml,earthquake,"M 1.4 - 19 km NW of Nikiski, Alaska"
0.35,"22 km W of Hebgen Lake Estates, Montana",1643730858190,1643845277560,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80537529,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80537529&format=geojson,,,,,reviewed,0,2,mb,80537529,",mb80537529,",",mb,",",origin,phase-data,",10.0,0.042,0.14,163.0,ml,earthquake,"M 0.4 - 22 km W of Hebgen Lake Estates, Montana"
5.3,Kermadec Islands region,1643729161713,1643739762040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ggyz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ggyz&format=geojson,,,,,reviewed,0,432,us,7000ggyz,",usauto7000ggyz,us7000ggyz,",",usauto,us,",",internal-moment-tensor,moment-tensor,origin,phase-data,",,0.965,0.74,61.0,mww,earthquake,M 5.3 - Kermadec Islands region
1.5,"1 km ENE of Big Lake, Alaska",1643728620682,1643729364524,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0221h68938,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0221h68938&format=geojson,,,,,automatic,0,35,ak,0221h68938,",ak0221h68938,",",ak,",",origin,",,,0.74,,ml,earthquake,"M 1.5 - 1 km ENE of Big Lake, Alaska"
3.7,"31 km E of Pedro Bay, Alaska",1643728106787,1643729906040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0221h66dix,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0221h66dix&format=geojson,,,2.113,,reviewed,1,211,ak,0221h66dix,",at00r6msq0,us7000ggyf,ak0221h66dix,",",at,us,ak,",",impact-link,origin,phase-data,shakemap,",,,0.72,,ml,earthquake,"M 3.7 - 31 km E of Pedro Bay, Alaska"
0.0,"24 km N of Sutcliffe, Nevada",1643726981919,1643769512408,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832979,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832979&format=geojson,,,,,reviewed,0,0,nn,00832979,",nn00832979,",",nn,",",origin,phase-data,",3.0,0.071,0.0151,244.07,ml,earthquake,"M 0.0 - 24 km N of Sutcliffe, Nevada"
0.83,"11km SSW of Borrego Springs, CA",1643726811300,1643739282931,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39929791,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39929791&format=geojson,,,,,reviewed,0,11,ci,39929791,",ci39929791,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",25.0,0.1047,0.19,65.0,ml,earthquake,"M 0.8 - 11km SSW of Borrego Springs, CA"
1.6,"35 km SE of Mina, Nevada",1643726694317,1643769494836,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832948,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832948&format=geojson,,,,,reviewed,0,39,nn,00832948,",nn00832948,",",nn,",",origin,phase-data,",16.0,0.121,0.1421,116.31,ml,earthquake,"M 1.6 - 35 km SE of Mina, Nevada"
4.9,Kermadec Islands region,1643725804028,1643728189040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ggy4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ggy4&format=geojson,,,,,reviewed,0,369,us,7000ggy4,",us7000ggy4,",",us,",",origin,phase-data,",,1.55,0.49,121.0,mb,earthquake,M 4.9 - Kermadec Islands region
2.59,"5km N of Petrolia, CA",1643725699810,1643764817511,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686851,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686851&format=geojson,1.0,2.0,,,reviewed,0,103,nc,73686851,",nc73686851,us7000ggy3,",",nc,us,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",24.0,0.04801,0.11,138.0,md,earthquake,"M 2.6 - 5km N of Petrolia, CA"
2.13000011,"9 km E of P?hala, Hawaii",1643725615410,1643725808900,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72898412,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72898412&format=geojson,,,,,automatic,0,70,hv,72898412,",hv72898412,",",hv,",",origin,phase-data,",46.0,,0.129999995,153.0,md,earthquake,"M 2.1 - 9 km E of P?hala, Hawaii"
0.2,"4 km ENE of Truckee, California",1643724475019,1643769511709,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832977,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832977&format=geojson,,,,,reviewed,0,1,nn,00832977,",nn00832977,",",nn,",",origin,phase-data,",9.0,0.089,0.1103,100.58,ml,earthquake,"M 0.2 - 4 km ENE of Truckee, California"
5.4,"71 km W of Bulolo, Papua New Guinea",1643724302329,1643810924867,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ggxx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ggxx&format=geojson,2.0,3.4,3.318,green,reviewed,0,449,us,7000ggxx,",us7000ggxx,usauto7000ggxx,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,origin,phase-data,shakemap,",,5.213,0.64,32.0,mww,earthquake,"M 5.4 - 71 km W of Bulolo, Papua New Guinea"
1.8,"49 km ENE of Chase, Alaska",1643723975226,1643725104729,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0221h5agmq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0221h5agmq&format=geojson,,,,,automatic,0,50,ak,0221h5agmq,",ak0221h5agmq,",",ak,",",origin,",,,0.74,,ml,earthquake,"M 1.8 - 49 km ENE of Chase, Alaska"
2.24,"1 km WNW of Cole, Oklahoma",1643723800060,1643767569014,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022cfsf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022cfsf&format=geojson,12.0,4.3,,,reviewed,0,82,ok,2022cfsf,",ok2022cfsf,",",ok,",",dyfi,origin,phase-data,",100.0,0.06658693337,0.27,27.0,ml,earthquake,"M 2.2 - 1 km WNW of Cole, Oklahoma"
1.2,"28 km SSE of Mina, Nevada",1643723294001,1643769493612,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832947,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832947&format=geojson,,,,,reviewed,0,22,nn,00832947,",nn00832947,",",nn,",",origin,phase-data,",14.0,0.045,0.1468,155.76,ml,earthquake,"M 1.2 - 28 km SSE of Mina, Nevada"
1.2,"28 km SSE of Mina, Nevada",1643722533770,1643769492598,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832946,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832946&format=geojson,,,,,reviewed,0,22,nn,00832946,",nn00832946,",",nn,",",origin,phase-data,",16.0,0.041,0.1323,122.33,ml,earthquake,"M 1.2 - 28 km SSE of Mina, Nevada"
3.1,"65 km W of Happy Valley, Alaska",1643722467168,1643733336198,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0221h5531p,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0221h5531p&format=geojson,1.0,2.2,,,automatic,0,148,ak,0221h5531p,",ak0221h5531p,us7000ggxt,",",ak,us,",",dyfi,origin,phase-data,",,,0.65,,ml,earthquake,"M 3.1 - 65 km W of Happy Valley, Alaska"
2.57,"52km W of Ferndale, CA",1643722440880,1643755210552,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686841,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686841&format=geojson,,,,,reviewed,0,102,nc,73686841,",nc73686841,us7000gh15,",",nc,us,",",nearby-cities,origin,phase-data,scitech-link,",25.0,0.429,0.12,253.0,md,earthquake,"M 2.6 - 52km W of Ferndale, CA"
1.52,"9 km NW of P?hala, Hawaii",1643722091940,1643754435480,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72898377,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72898377&format=geojson,,,,,reviewed,0,36,hv,72898377,",hv72898377,",",hv,",",origin,phase-data,",23.0,,0.2,95.0,md,earthquake,"M 1.5 - 9 km NW of P?hala, Hawaii"
0.39,"5km W of Mammoth Lakes, CA",1643722073080,1643737452679,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686836,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686836&format=geojson,,,,,reviewed,0,2,nc,73686836,",nc73686836,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.004622,0.04,85.0,md,earthquake,"M 0.4 - 5km W of Mammoth Lakes, CA"
0.36,"2km NNE of The Geysers, CA",1643721530620,1643729654859,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686831,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686831&format=geojson,,,,,automatic,0,2,nc,73686831,",nc73686831,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.009147,0.01,153.0,md,earthquake,"M 0.4 - 2km NNE of The Geysers, CA"
2.0,"28 km SSE of Mina, Nevada",1643721198222,1643769490525,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832941,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832941&format=geojson,,,,,reviewed,0,62,nn,00832941,",nn00832941,",",nn,",",origin,phase-data,",21.0,0.041,0.1311,75.24,ml,earthquake,"M 2.0 - 28 km SSE of Mina, Nevada"
0.9,"29 km SSE of Mina, Nevada",1643721179521,1643769491494,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832942,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832942&format=geojson,,,,,reviewed,0,12,nn,00832942,",nn00832942,",",nn,",",origin,phase-data,",12.0,0.049,0.1029,157.48,ml,earthquake,"M 0.9 - 29 km SSE of Mina, Nevada"
0.32,"89 km W of Adak, Alaska",1643720403480,1643769367620,,https://earthquake.usgs.gov/earthquakes/eventpage/av91476231,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91476231&format=geojson,,,,,reviewed,0,2,av,91476231,",av91476231,",",av,",",origin,phase-data,",5.0,,0.12,173.0,ml,earthquake,"M 0.3 - 89 km W of Adak, Alaska"
0.3,"73 km NE of Nikolski, Alaska",1643720129050,1643771583340,,https://earthquake.usgs.gov/earthquakes/eventpage/av91048533,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91048533&format=geojson,,,,,reviewed,0,1,av,91048533,",av91048533,",",av,",",origin,phase-data,",7.0,,0.17,197.0,ml,earthquake,"M 0.3 - 73 km NE of Nikolski, Alaska"
1.9,"40 km NNE of Petersville, Alaska",1643719954889,1643722628996,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0221h4nizi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0221h4nizi&format=geojson,,,,,automatic,0,56,ak,0221h4nizi,",ak0221h4nizi,",",ak,",",origin,",,,0.56,,ml,earthquake,"M 1.9 - 40 km NNE of Petersville, Alaska"
1.5,"7 km WSW of Clear Creek, Utah",1643719909420,1643731458700,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60479972,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60479972&format=geojson,,,,,reviewed,0,35,uu,60479972,",uu60479972,",",uu,",",origin,phase-data,",7.0,0.0311,0.12,204.0,md,earthquake,"M 1.5 - 7 km WSW of Clear Creek, Utah"
3.52,"Rat Islands, Aleutian Islands, Alaska",1643719888140,1643769215050,,https://earthquake.usgs.gov/earthquakes/eventpage/av91476221,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91476221&format=geojson,,,,,reviewed,0,191,av,91476221,",av91476221,",",av,",",origin,phase-data,",10.0,,0.11,315.0,ml,earthquake,"M 3.5 - Rat Islands, Aleutian Islands, Alaska"
1.63,"9km SE of Piru, CA",1643719845240,1643738808711,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39929767,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39929767&format=geojson,2.0,1.0,,,reviewed,0,41,ci,39929767,",ci39929767,",",ci,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",44.0,0.07618,0.22,41.0,ml,earthquake,"M 1.6 - 9km SE of Piru, CA"
2.18,"20 km SE of Kanarraville, Utah",1643719777280,1643727187510,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60479967,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60479967&format=geojson,,,,,reviewed,0,73,uu,60479967,",uu60479967,",",uu,",",origin,phase-data,",17.0,0.1082,0.17,76.0,ml,earthquake,"M 2.2 - 20 km SE of Kanarraville, Utah"
1.6,"44 km S of Skwentna, Alaska",1643718894359,1643719202324,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0221h4jplo,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0221h4jplo&format=geojson,,,,,automatic,0,39,ak,0221h4jplo,",ak0221h4jplo,",",ak,",",origin,",,,0.5,,ml,earthquake,"M 1.6 - 44 km S of Skwentna, Alaska"
1.53,"39 km WNW of Cody, Wyoming",1643718745330,1643844679910,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80537524,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80537524&format=geojson,,,,,reviewed,0,36,mb,80537524,",mb80537524,",",mb,",",origin,phase-data,",17.0,0.299,0.17,215.0,ml,earthquake,"M 1.5 - 39 km WNW of Cody, Wyoming"
1.55,"16 km SSE of Sunnyside, Utah",1643718708950,1643731239780,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60479962,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60479962&format=geojson,,,,,reviewed,0,37,uu,60479962,",uu60479962,",",uu,",",origin,phase-data,",7.0,0.01633,0.12,197.0,md,earthquake,"M 1.6 - 16 km SSE of Sunnyside, Utah"
1.41,"21km ESE of Little Lake, CA",1643718200100,1643738010080,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39929759,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39929759&format=geojson,,,,,reviewed,0,31,ci,39929759,",ci39929759,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",31.0,0.07646,0.12,41.0,ml,earthquake,"M 1.4 - 21km ESE of Little Lake, CA"
